법령일련번호,현행연혁코드,법령명한글,법령약칭명,법령ID,공포일자,공포번호,법령구분명,시행일자,법령상세링크
237435,현행,은행법,,001549,20211207,18573,법률,20220608,/DRF/lawService.do?OC=sapphire_5&target=law&MST=237435&type=HTML&mobileYn=&efYd=20220608
251047,현행,은행법 시행령,,004470,20230516,33474,대통령령,20230516,/DRF/lawService.do?OC=sapphire_5&target=law&MST=251047&type=HTML&mobileYn=&efYd=20230516
253587,현행,음악산업진흥에 관한 법률,음악산업법,010197,20230808,19592,법률,20230808,/DRF/lawService.do?OC=sapphire_5&target=law&MST=253587&type=HTML&mobileYn=&efYd=20230808
241289,현행,음악산업진흥에 관한 법률 시행령,음악산업법 시행령,010308,20220308,32528,대통령령,20220308,/DRF/lawService.do?OC=sapphire_5&target=law&MST=241289&type=HTML&mobileYn=&efYd=20220308
249425,현행,음악산업진흥에 관한 법률 시행규칙,음악산업법 시행규칙,010312,20230328,00507,문화체육관광부령,20230328,/DRF/lawService.do?OC=sapphire_5&target=law&MST=249425&type=HTML&mobileYn=&efYd=20230328
246603,현행,응급의료에 관한 법률,응급의료법,000218,20221227,19124,법률,20221227,/DRF/lawService.do?OC=sapphire_5&target=law&MST=246603&type=HTML&mobileYn=&efYd=20221227
246225,현행,응급의료에 관한 법률 시행령,응급의료법 시행령,004480,20221220,33099,대통령령,20221222,/DRF/lawService.do?OC=sapphire_5&target=law&MST=246225&type=HTML&mobileYn=&efYd=20221222
248341,현행,응급의료에 관한 법률 시행규칙,응급의료법 시행규칙,007858,20230224,00938,보건복지부령,20230224,/DRF/lawService.do?OC=sapphire_5&target=law&MST=248341&type=HTML&mobileYn=&efYd=20230224
228339,현행,의료관계 행정처분 규칙,,007859,20201231,00773,보건복지부령,20201231,/DRF/lawService.do?OC=sapphire_5&target=law&MST=228339&type=HTML&mobileYn=&efYd=20201231
248525,현행,의료급여법,,001780,20230304,19228,법률,20230605,/DRF/lawService.do?OC=sapphire_5&target=law&MST=248525&type=HTML&mobileYn=&efYd=20230605
249745,현행,의료급여법 시행령,,004487,20230411,33382,대통령령,20230605,/DRF/lawService.do?OC=sapphire_5&target=law&MST=249745&type=HTML&mobileYn=&efYd=20230605
245483,현행,의료급여법 시행규칙,,007867,20221122,00918,보건복지부령,20221122,/DRF/lawService.do?OC=sapphire_5&target=law&MST=245483&type=HTML&mobileYn=&efYd=20221122
234601,현행,의료기관세탁물 관리규칙,,007860,20210811,00822,보건복지부령,20210811,/DRF/lawService.do?OC=sapphire_5&target=law&MST=234601&type=HTML&mobileYn=&efYd=20210811
229257,현행,의료기관 회계기준 규칙,,009552,20210201,00072,보건복지부령,20210305,/DRF/lawService.do?OC=sapphire_5&target=law&MST=229257&type=HTML&mobileYn=&efYd=20210305
234037,현행,의료기기법,,009514,20210720,18319,법률,20220721,/DRF/lawService.do?OC=sapphire_5&target=law&MST=234037&type=HTML&mobileYn=&efYd=20220721
246303,현행,의료기기법 시행령,,009705,20221220,33112,대통령령,20221220,/DRF/lawService.do?OC=sapphire_5&target=law&MST=246303&type=HTML&mobileYn=&efYd=20221220
246439,현행,의료기기법 시행규칙,,009740,20221219,01841,총리령,20221219,/DRF/lawService.do?OC=sapphire_5&target=law&MST=246439&type=HTML&mobileYn=&efYd=20221219
234907,현행,의료기기산업 육성 및 혁신의료기기 지원법,의료기기산업법,013476,20210817,18446,법률,20220218,/DRF/lawService.do?OC=sapphire_5&target=law&MST=234907&type=HTML&mobileYn=&efYd=20220218
217691,현행,의료기기산업 육성 및 혁신의료기기 지원법 시행령,,013741,20200428,30641,대통령령,20200501,/DRF/lawService.do?OC=sapphire_5&target=law&MST=217691&type=HTML&mobileYn=&efYd=20200501
217901,현행,의료기기산업 육성 및 혁신의료기기 지원법 시행규칙,,013753,20200504,00723,보건복지부령,20200504,/DRF/lawService.do?OC=sapphire_5&target=law&MST=217901&type=HTML&mobileYn=&efYd=20200504
254143,현행,의료기기 유통 및 판매질서 유지에 관한 규칙,,011813,20230811,00958,보건복지부령,20230811,/DRF/lawService.do?OC=sapphire_5&target=law&MST=254143&type=HTML&mobileYn=&efYd=20230811
224107,현행,의료기사 등에 관한 법률,의료기사법,001785,20201215,17643,법률,20201215,/DRF/lawService.do?OC=sapphire_5&target=law&MST=224107&type=HTML&mobileYn=&efYd=20201215
246305,현행,의료기사 등에 관한 법률 시행령,의료기사법 시행령,004481,20221220,33112,대통령령,20221220,/DRF/lawService.do?OC=sapphire_5&target=law&MST=246305&type=HTML&mobileYn=&efYd=20221220
210623,현행,의료기사 등에 관한 법률 시행규칙,의료기사법 시행규칙,007861,20190927,00672,보건복지부령,20190927,/DRF/lawService.do?OC=sapphire_5&target=law&MST=210623&type=HTML&mobileYn=&efYd=20190927
251195,현행,의료법,,001788,20230519,19421,법률,20230519,/DRF/lawService.do?OC=sapphire_5&target=law&MST=251195&type=HTML&mobileYn=&efYd=20230519
248315,현행,의료법 시행령,,004482,20230228,33311,대통령령,20230305,/DRF/lawService.do?OC=sapphire_5&target=law&MST=248315&type=HTML&mobileYn=&efYd=20230305
245485,현행,의료법 시행규칙,,007863,20221122,00918,보건복지부령,20230315,/DRF/lawService.do?OC=sapphire_5&target=law&MST=245485&type=HTML&mobileYn=&efYd=20230315
217291,현행,의료사고 피해구제 및 의료분쟁 조정 등에 관한 법률,의료분쟁조정법,011374,20200407,17212,법률,20201008,/DRF/lawService.do?OC=sapphire_5&target=law&MST=217291&type=HTML&mobileYn=&efYd=20201008
208840,현행,의료사고 피해구제 및 의료분쟁 조정 등에 관한 법률 시행령,의료분쟁조정법 시행령,011585,20190611,29838,대통령령,20190701,/DRF/lawService.do?OC=sapphire_5&target=law&MST=208840&type=HTML&mobileYn=&efYd=20190701
245487,현행,의료사고 피해구제 및 의료분쟁 조정 등에 관한 법률 시행규칙,의료분쟁조정법 시행규칙,011586,20221122,00918,보건복지부령,20221122,/DRF/lawService.do?OC=sapphire_5&target=law&MST=245487&type=HTML&mobileYn=&efYd=20221122
249309,현행,의료 해외진출 및 외국인환자 유치 지원에 관한 법률,의료해외진출법,012412,20230328,19298,법률,20230328,/DRF/lawService.do?OC=sapphire_5&target=law&MST=249309&type=HTML&mobileYn=&efYd=20230328
246223,현행,의료 해외진출 및 외국인환자 유치 지원에 관한 법률 시행령,의료해외진출법 시행령,012584,20221220,33098,대통령령,20221222,/DRF/lawService.do?OC=sapphire_5&target=law&MST=246223&type=HTML&mobileYn=&efYd=20221222
247221,현행,의료 해외진출 및 외국인환자 유치 지원에 관한 법률 시행규칙,의료해외진출법 시행규칙,012594,20221229,00929,보건복지부령,20221229,/DRF/lawService.do?OC=sapphire_5&target=law&MST=247221&type=HTML&mobileYn=&efYd=20221229
230431,현행,의무경찰대 설치 및 운영에 관한 법률,의무경찰대법,001644,20210323,17961,법률,20210323,/DRF/lawService.do?OC=sapphire_5&target=law&MST=230431&type=HTML&mobileYn=&efYd=20210323
249703,현행,의무경찰대 설치 및 운영에 관한 법률 시행령,의무경찰대법 시행령,004766,20230411,33382,대통령령,20230605,/DRF/lawService.do?OC=sapphire_5&target=law&MST=249703&type=HTML&mobileYn=&efYd=20230605
201813,현행,의무ㆍ법무ㆍ군종ㆍ수의장교 등 신체검사 규칙,,007871,20180122,00948,국방부령,20180122,/DRF/lawService.do?OC=sapphire_5&target=law&MST=201813&type=HTML&mobileYn=&efYd=20180122
193447,현행,의무소방대설치법,,009231,20170418,14808,법률,20171019,/DRF/lawService.do?OC=sapphire_5&target=law&MST=193447&type=HTML&mobileYn=&efYd=20171019
249709,현행,의무소방대설치법 시행령,,009250,20230411,33382,대통령령,20230605,/DRF/lawService.do?OC=sapphire_5&target=law&MST=249709&type=HTML&mobileYn=&efYd=20230605
237257,현행,의무ㆍ수의 장교 선발에 관한 규칙,,011180,20211130,01069,국방부령,20211130,/DRF/lawService.do?OC=sapphire_5&target=law&MST=237257&type=HTML&mobileYn=&efYd=20211130
205641,현행,의사상자 등 예우 및 지원에 관한 법률,의사상자법,000178,20181211,15897,법률,20190312,/DRF/lawService.do?OC=sapphire_5&target=law&MST=205641&type=HTML&mobileYn=&efYd=20190312
249747,현행,의사상자 등 예우 및 지원에 관한 법률 시행령,의사상자법 시행령,004490,20230411,33382,대통령령,20230605,/DRF/lawService.do?OC=sapphire_5&target=law&MST=249747&type=HTML&mobileYn=&efYd=20230605
210625,현행,의사상자 등 예우 및 지원에 관한 법률 시행규칙,의사상자법 시행규칙,007876,20190927,00672,보건복지부령,20190927,/DRF/lawService.do?OC=sapphire_5&target=law&MST=210625&type=HTML&mobileYn=&efYd=20190927
117740,현행,의사의 조건부 면허에 관한 규칙,,007877,20111010,00081,보건복지부령,20111010,/DRF/lawService.do?OC=sapphire_5&target=law&MST=117740&type=HTML&mobileYn=&efYd=20111010
174022,현행,의안의 비용추계 등에 관한 규칙,,010284,20150724,00192,국회규칙,20150724,/DRF/lawService.do?OC=sapphire_5&target=law&MST=174022&type=HTML&mobileYn=&efYd=20150724
245847,현행,의약품 등의 안전에 관한 규칙,의약품안전규칙,011794,20221207,01835,총리령,20230608,/DRF/lawService.do?OC=sapphire_5&target=law&MST=245847&type=HTML&mobileYn=&efYd=20230608
236195,현행,의약품 등의 제조업 및 수입자의 시설기준령,,004136,20211019,32089,대통령령,20211019,/DRF/lawService.do?OC=sapphire_5&target=law&MST=236195&type=HTML&mobileYn=&efYd=20211019
236883,현행,의약품 등의 제조업 및 수입자의 시설기준령 시행규칙,,007668,20211119,01752,총리령,20211119,/DRF/lawService.do?OC=sapphire_5&target=law&MST=236883&type=HTML&mobileYn=&efYd=20211119
246307,현행,의약품 부작용 피해구제에 관한 규정,의약품피해구제규정,012189,20221220,33112,대통령령,20221220,/DRF/lawService.do?OC=sapphire_5&target=law&MST=246307&type=HTML&mobileYn=&efYd=20221220
252239,현행,의약품 부작용 피해구제에 관한 규정 시행규칙,,012194,20230629,01889,총리령,20230629,/DRF/lawService.do?OC=sapphire_5&target=law&MST=252239&type=HTML&mobileYn=&efYd=20230629
223461,현행,의용소방대 설치 및 운영에 관한 법률,의용소방대법,011998,20201208,17576,법률,20210609,/DRF/lawService.do?OC=sapphire_5&target=law&MST=223461&type=HTML&mobileYn=&efYd=20210609
245831,현행,의용소방대 설치 및 운영에 관한 법률 시행규칙,의용소방대법 시행규칙,012114,20221201,00361,행정안전부령,20221201,/DRF/lawService.do?OC=sapphire_5&target=law&MST=245831&type=HTML&mobileYn=&efYd=20221201
35908,현행,의회지도자상건립등에관한규칙,,006029,19951116,00094,국회규칙,19960101,/DRF/lawService.do?OC=sapphire_5&target=law&MST=35908&type=HTML&mobileYn=&efYd=19960101
225081,현행,이동통신단말장치 유통구조 개선에 관한 법률,단말기유통법,012050,20201229,17799,법률,20211230,/DRF/lawService.do?OC=sapphire_5&target=law&MST=225081&type=HTML&mobileYn=&efYd=20211230
250463,현행,이동통신단말장치 유통구조 개선에 관한 법률 시행령,단말기유통법 시행령,012145,20230425,33434,대통령령,20230425,/DRF/lawService.do?OC=sapphire_5&target=law&MST=250463&type=HTML&mobileYn=&efYd=20230425
242979,현행,이러닝(전자학습)산업 발전 및 이러닝 활용 촉진에 관한 법률,이러닝산업법,009626,20220610,18892,법률,20220911,/DRF/lawService.do?OC=sapphire_5&target=law&MST=242979&type=HTML&mobileYn=&efYd=20220911
242815,현행,이러닝(전자학습)산업 발전 및 이러닝 활용 촉진에 관한 법률 시행령,이러닝산업법 시행령,009747,20220607,32674,대통령령,20220608,/DRF/lawService.do?OC=sapphire_5&target=law&MST=242815&type=HTML&mobileYn=&efYd=20220608
239905,현행,이러닝(전자학습)산업 발전 및 이러닝 활용 촉진에 관한 법률 시행규칙,이러닝산업법 시행규칙,009742,20220121,00448,산업통상자원부령,20220121,/DRF/lawService.do?OC=sapphire_5&target=law&MST=239905&type=HTML&mobileYn=&efYd=20220121
251461,현행,이북5도 등에 관한 특별조치법,이북5도법,001097,20230607,19427,법률,20230611,/DRF/lawService.do?OC=sapphire_5&target=law&MST=251461&type=HTML&mobileYn=&efYd=20230611
227761,현행,이북5도 및 미수복 시ㆍ군의 명예시장ㆍ군수 등 위촉에 관한 규정,,003526,20210105,31380,대통령령,20210105,/DRF/lawService.do?OC=sapphire_5&target=law&MST=227761&type=HTML&mobileYn=&efYd=20210105
195623,현행,이북5도위원회 규정,,004499,20170726,28211,대통령령,20170726,/DRF/lawService.do?OC=sapphire_5&target=law&MST=195623&type=HTML&mobileYn=&efYd=20170726
239491,현행,이스포츠(전자스포츠) 진흥에 관한 법률,이스포츠법,011548,20220118,18778,법률,20220719,/DRF/lawService.do?OC=sapphire_5&target=law&MST=239491&type=HTML&mobileYn=&efYd=20220719
210376,현행,이스포츠(전자스포츠) 진흥에 관한 법률 시행령,이스포츠법 시행령,011672,20190827,30057,대통령령,20190827,/DRF/lawService.do?OC=sapphire_5&target=law&MST=210376&type=HTML&mobileYn=&efYd=20190827
232757,현행,이스포츠(전자스포츠) 진흥에 관한 법률 시행규칙,이스포츠법 시행규칙,011687,20210609,00441,문화체육관광부령,20210609,/DRF/lawService.do?OC=sapphire_5&target=law&MST=232757&type=HTML&mobileYn=&efYd=20210609
149917,현행,이자제한법,,010404,20140114,12227,법률,20140715,/DRF/lawService.do?OC=sapphire_5&target=law&MST=149917&type=HTML&mobileYn=&efYd=20140715
230727,현행,이자제한법 제2조제1항의 최고이자율에 관한 규정,,010468,20210406,31593,대통령령,20210707,/DRF/lawService.do?OC=sapphire_5&target=law&MST=230727&type=HTML&mobileYn=&efYd=20210707
231795,현행,이중상환청구권부 채권 발행에 관한 법률,이중상환채권법,011986,20210420,18127,법률,20210721,/DRF/lawService.do?OC=sapphire_5&target=law&MST=231795&type=HTML&mobileYn=&efYd=20210721
229871,현행,이중상환청구권부 채권 발행에 관한 법률 시행령,이중상환채권법 시행령,012032,20210302,31516,대통령령,20210302,/DRF/lawService.do?OC=sapphire_5&target=law&MST=229871&type=HTML&mobileYn=&efYd=20210302
188047,현행,인감증명법,,001027,20161202,14286,법률,20171203,/DRF/lawService.do?OC=sapphire_5&target=law&MST=188047&type=HTML&mobileYn=&efYd=20171203
243839,현행,인감증명법 시행령,,004508,20220711,32790,대통령령,20220712,/DRF/lawService.do?OC=sapphire_5&target=law&MST=243839&type=HTML&mobileYn=&efYd=20220712
211551,현행,인공조명에 의한 빛공해 방지법,빛공해방지법,011536,20191126,16610,법률,20200527,/DRF/lawService.do?OC=sapphire_5&target=law&MST=211551&type=HTML&mobileYn=&efYd=20200527
250739,현행,인공조명에 의한 빛공해 방지법 시행령,빛공해방지법 시행령,011758,20230515,33466,대통령령,20230516,/DRF/lawService.do?OC=sapphire_5&target=law&MST=250739&type=HTML&mobileYn=&efYd=20230516
218439,현행,인공조명에 의한 빛공해 방지법 시행규칙,빛공해방지법 시행규칙,011759,20200526,00864,환경부령,20200527,/DRF/lawService.do?OC=sapphire_5&target=law&MST=218439&type=HTML&mobileYn=&efYd=20200527
251633,현행,인구감소지역 지원 특별법,인구감소지역법,014295,20230609,19430,법률,20230710,/DRF/lawService.do?OC=sapphire_5&target=law&MST=251633&type=HTML&mobileYn=&efYd=20230710
252435,현행,인구감소지역 지원 특별법 시행령,인구감소지역법 시행령,014370,20230707,33621,대통령령,20230710,/DRF/lawService.do?OC=sapphire_5&target=law&MST=252435&type=HTML&mobileYn=&efYd=20230710
194855,현행,인구동향조사 규칙,,010611,20170718,00629,기획재정부령,20170718,/DRF/lawService.do?OC=sapphire_5&target=law&MST=194855&type=HTML&mobileYn=&efYd=20170718
222665,현행,인구주택총조사 규칙,,007885,20201026,00810,기획재정부령,20201026,/DRF/lawService.do?OC=sapphire_5&target=law&MST=222665&type=HTML&mobileYn=&efYd=20201026
232785,현행,인권보호수사규칙,,013600,20210609,01010,법무부령,20210609,/DRF/lawService.do?OC=sapphire_5&target=law&MST=232785&type=HTML&mobileYn=&efYd=20210609
243767,현행,인권침해 사건 조사ㆍ처리 및 구금ㆍ보호시설의 실태조사에 관한 규칙,,010299,20220704,00204,법무부령,20220705,/DRF/lawService.do?OC=sapphire_5&target=law&MST=243767&type=HTML&mobileYn=&efYd=20220705
205795,현행,인문학 및 인문정신문화의 진흥에 관한 법률,인문학법,012497,20181218,15957,법률,20190619,/DRF/lawService.do?OC=sapphire_5&target=law&MST=205795&type=HTML&mobileYn=&efYd=20190619
245729,현행,인문학 및 인문정신문화의 진흥에 관한 법률 시행령,인문학법 시행령,012632,20221206,33023,대통령령,20221208,/DRF/lawService.do?OC=sapphire_5&target=law&MST=245729&type=HTML&mobileYn=&efYd=20221208
220069,현행,인사 감사 규정,,004520,20200714,30854,대통령령,20200730,/DRF/lawService.do?OC=sapphire_5&target=law&MST=220069&type=HTML&mobileYn=&efYd=20200730
232305,현행,인사청문회법,,002037,20210518,18192,법률,20220530,/DRF/lawService.do?OC=sapphire_5&target=law&MST=232305&type=HTML&mobileYn=&efYd=20220530
